Timestamp,Beacon_Address,Beacon_Major,Beacon_Minor,RSSI_Value,Calculated_Distance,Actual_Distance_Provided
1755681480.6768708,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681480.7584357,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681480.8396375,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681480.8458915,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681480.909,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681480.9844368,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681481.0691152,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681481.1543865,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681481.2892315,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681481.328493,C3:00:00:39:47:95,3112,2113,-73,0.6918309709189365,4.0
1755681481.3837824,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681481.4459336,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681481.4711232,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681481.5283751,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681481.5865924,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681481.6080427,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681481.6948056,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681481.781609,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681481.8183098,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681481.842044,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681481.9095285,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681482.012883,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681482.1517062,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681482.223235,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681482.3257036,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,4.0
1755681482.3451562,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681482.4137874,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681482.4623945,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681482.5349982,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681482.5902858,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681482.6789043,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681482.7743242,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681482.82326,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681482.9485133,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681482.9960368,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681483.0819275,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681483.1514919,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681483.2597978,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681483.3542843,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681483.39594,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681483.4547946,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681483.573552,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681483.670787,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681483.7687879,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681483.8196979,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681483.8882117,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681483.9271324,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681483.9910357,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681484.0155427,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681484.0766454,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681484.205954,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681484.235313,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681484.3082612,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681484.326397,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681484.343474,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681484.3868015,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681484.512912,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681484.5440435,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681484.6088648,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681484.6293716,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681484.649847,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681484.6968336,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681484.8201132,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681484.8406138,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681484.8661447,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681484.9365396,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681484.964004,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681485.0014334,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681485.1423259,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681485.1657822,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681485.2544718,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681485.2733765,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681485.3154671,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681485.3541527,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681485.4578376,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681485.4791207,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681485.5656836,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681485.5913835,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681485.7892754,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681485.818107,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681485.8754103,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681485.8926003,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681485.925702,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681486.096866,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681486.1859405,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681486.2100408,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681486.241051,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681486.353639,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681486.3992386,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681486.4180944,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681486.4924607,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681486.5186331,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,4.0
1755681486.5460188,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681486.6231632,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681486.7119262,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,4.0
1755681486.7340713,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681486.807204,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681486.8273995,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681486.8331087,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,4.0
1755681487.1391923,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681487.1671178,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681487.3317943,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681487.3569033,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,4.0
1755681487.3782542,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681487.4216774,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681487.458207,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681487.476755,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681487.6247752,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681487.6438885,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681487.661636,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681487.7317405,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681487.7730384,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681487.8231611,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681487.9572911,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681487.97756,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681488.0839036,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681488.1066258,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681488.260645,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681488.279833,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681488.371837,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681488.4053006,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681488.5054207,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681488.6045256,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681488.6344714,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681488.6609051,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681488.7302296,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681488.821713,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681488.8861458,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681488.906056,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681488.9738188,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681489.0214381,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681489.0469856,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681489.198863,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681489.2172558,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681489.3240538,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681489.3500032,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681489.3690355,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681489.5067081,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681489.5243301,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681489.6408558,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681489.6586497,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681489.6826706,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681489.8119254,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681489.8342693,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681489.900034,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681489.9435415,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681489.970501,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681490.1236742,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,4.0
1755681490.2144315,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681490.2590935,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681490.2938988,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681490.3752937,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681490.437089,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681490.464186,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,4.0
1755681490.5183396,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681490.5657558,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681490.6072702,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681490.6499064,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681490.7440047,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681490.771186,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681490.8252459,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681490.8706813,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681490.91912,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681491.0551443,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681491.0893154,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681491.1413598,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681491.178081,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681491.2340846,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681491.363555,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681491.3867755,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681491.4111311,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681491.4560702,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681491.5488534,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681491.6537578,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681491.6711373,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681491.7119288,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681491.763701,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681491.800911,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681491.8307133,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681491.8626893,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681492.025402,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681492.076066,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681492.107222,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681492.1795425,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681492.2976274,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681492.3419907,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681492.3799396,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681492.3876367,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,4.0
1755681492.4202385,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681492.6556385,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681492.6645055,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681492.6913362,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681492.7276282,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681492.8113353,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681492.8308868,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681492.9118207,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681492.9693074,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681493.0369759,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681493.1287222,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681493.221449,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681493.2757185,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681493.3096938,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681493.3408444,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681493.389773,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681493.530546,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681493.59398,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681493.621873,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681493.654213,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681493.7540667,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681493.8448555,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681493.9082673,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681493.936101,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681493.966857,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681494.0658197,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681494.1495082,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681494.2143443,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681494.2402039,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681494.2730565,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681494.387362,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681494.3969371,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681494.4645343,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681494.529627,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681494.5785797,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681494.6791503,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681494.7048097,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681494.7720976,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681494.847563,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681494.9042218,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681495.018563,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681495.0830393,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681495.158509,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681495.1769419,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681495.195574,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681495.3958144,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681495.412999,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681495.4782395,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681495.5038152,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681495.6408412,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681495.6828558,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681495.7007077,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681495.779481,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681495.789334,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681495.814899,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681495.96066,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681496.132674,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681496.3201518,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681496.412673,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681496.583922,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681496.6327088,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681496.6874225,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681496.72109,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681496.7429821,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681496.833882,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681496.9087813,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681496.945327,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681497.0368063,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681497.0440922,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681497.0531633,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681497.2214978,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681497.2527523,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,3.5
1755681497.3480465,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681497.365556,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681497.4108362,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,3.5
1755681497.537807,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,3.5
1755681497.5645206,C3:00:00:39:47:95,3112,2113,-77,1.0,3.5
1755681497.6480796,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681497.695385,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681497.8314972,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,3.5
1755681497.8492212,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681497.874287,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681497.9593725,C3:00:00:39:47:98,1701,1071,-77,1.0,3.5
1755681497.9735618,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,3.5
1755681497.9819233,C3:00:00:39:47:98,1701,1071,-77,1.0,3.5
1755681498.182363,C3:00:00:39:47:95,3112,2113,-77,1.0,3.5
1755681498.2729647,C3:00:00:39:47:98,1701,1071,-77,1.0,3.5
1755681498.292553,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681498.2981613,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681498.4138215,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,3.5
1755681498.4801078,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,3.5
1755681498.4943988,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,3.5
1755681498.6032562,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,3.5
1755681498.7064846,C3:00:00:39:47:98,1701,1071,-77,1.0,3.5
1755681498.7978597,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681498.8041694,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,3.5
1755681498.889685,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681498.9120474,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681499.1110728,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681499.2027411,C3:00:00:39:47:98,1701,1071,-81,1.4454397707459274,3.5
1755681499.2181883,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681499.2250087,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681499.4172428,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681499.4270296,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681499.5097454,C3:00:00:39:47:98,1701,1071,-81,1.4454397707459274,3.5
1755681499.5354507,C3:00:00:39:47:98,1701,1071,-82,1.5848931924611136,3.5
1755681499.5405507,C3:00:00:39:47:95,3112,2113,-94,4.786300923226384,3.5
1755681499.7073827,C3:00:00:39:47:98,1701,1071,-82,1.5848931924611136,3.5
1755681499.7299635,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,3.5
1755681499.7384412,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681499.819696,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,3.5
1755681499.8454285,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,3.5
1755681500.0429318,C3:00:00:39:47:95,3112,2113,-95,5.248074602497725,3.5
1755681500.1344128,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681500.1541803,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681500.167985,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,3.5
1755681500.349988,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,3.5
1755681500.363342,C3:00:00:39:47:98,1701,1071,-81,1.4454397707459274,3.5
1755681500.4392545,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681500.4646883,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681500.477684,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,3.5
1755681500.7167015,C3:00:00:39:47:98,1701,1071,-83,1.7378008287493754,3.5
1755681500.7476296,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681500.7914176,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,3.5
1755681500.9780025,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,3.5
1755681500.9986823,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,3.5
1755681501.064708,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681501.0887115,C3:00:00:39:47:98,1701,1071,-82,1.5848931924611136,3.5
1755681501.2784235,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,3.5
1755681501.3120358,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,3.5
1755681501.393153,C3:00:00:39:47:98,1701,1071,-83,1.7378008287493754,3.5
1755681501.5899267,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681501.6325274,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681501.6867912,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,3.5
1755681501.837367,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681501.9895132,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,3.5
1755681502.0398142,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,3.5
1755681502.2097592,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,3.5
1755681502.2556715,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,3.5
1755681502.2983325,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
