Timestamp,Beacon_Address,Beacon_Major,Beacon_Minor,RSSI_Value,Calculated_Distance,Actual_Distance_Provided
1755688891.1209862,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688891.1736414,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688891.2584321,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688891.342173,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688891.3669562,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688891.4094772,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688891.4372041,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688891.4950936,C3:00:00:39:47:95,3112,2113,-88,2.7542287033381663,5.0
1755688891.568553,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688891.669933,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688891.7342732,C3:00:00:39:47:92,1508,8051,-79,1.202264434617413,5.0
1755688891.8153574,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688891.8826022,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688891.9446816,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688892.069411,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688892.1892805,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688892.2070885,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688892.2534971,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688892.2912629,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688892.347074,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688892.3709126,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688892.5050626,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688892.6705225,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688892.7034411,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688892.8141346,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688892.9031742,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688892.9620862,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688892.984426,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688893.1232677,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688893.1571317,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688893.2150383,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688893.30546,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688893.3335888,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688893.43326,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,5.0
1755688893.4377298,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688893.526485,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688893.5872922,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688893.6119535,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688893.648288,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688893.7322764,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,5.0
1755688893.7429605,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,5.0
1755688893.7815995,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688893.837061,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688893.8991997,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688893.9248736,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688893.9584882,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688893.9693134,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688894.0579212,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688894.1933048,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688894.2384653,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688894.278412,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688894.3630111,C3:00:00:39:47:98,1701,1071,-77,1.0,5.0
1755688894.4562106,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,5.0
1755688894.5232632,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688894.5438197,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688894.5883667,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,5.0
1755688894.6682355,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688894.7619898,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688894.7826114,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688894.8384151,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688894.8608947,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688894.9043205,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,5.0
1755688894.9796972,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688895.0716634,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688895.1504483,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688895.168353,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688895.2088645,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688895.2728732,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688895.291621,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688895.3172264,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688895.3827076,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688895.4660726,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688895.52737,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,5.0
1755688895.537143,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688895.570923,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688895.6019924,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688895.6880462,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688895.7796857,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688895.7949595,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688895.8310797,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688895.8494961,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688895.874892,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688895.9126651,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688895.9992445,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688896.0873008,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688896.1070335,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688896.161216,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688896.1718285,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688896.2063732,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688896.2261918,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688896.3016074,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688896.3997808,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688896.4258652,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688896.4759948,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688896.482074,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688896.5720007,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688896.6168993,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688896.7056794,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688896.7310135,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688896.7732816,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,5.0
1755688896.7777503,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688896.7930386,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688896.837214,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688896.9230049,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688897.0242555,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688897.0419552,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688897.075727,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688897.086704,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688897.1134121,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688897.155861,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688897.2204976,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688897.2457461,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688897.3382008,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688897.3819883,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688897.4235363,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688897.4636395,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688897.5459535,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688897.6720588,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688897.6917095,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688897.7370481,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688897.7548978,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,5.0
1755688897.775615,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688897.8053129,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688897.8203268,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,5.0
1755688897.8517435,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688897.9779315,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688898.0020106,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688898.0579393,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688898.086731,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688898.2220578,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688898.27278,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688898.324156,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688898.366771,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688898.3894975,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688898.4426827,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688898.584547,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688898.6265361,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,5.0
1755688898.6833723,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,5.0
1755688898.7094054,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688898.7768695,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688898.7817738,C3:00:00:39:47:95,3112,2113,-82,1.5848931924611136,5.0
1755688898.890584,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688898.9013228,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688898.9235582,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688899.0229268,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688899.0865898,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688899.2204235,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688899.2279906,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688899.240998,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688899.3141358,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688899.3342595,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688899.3869696,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,5.0
1755688899.4018168,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688899.4949415,C3:00:00:39:47:92,1508,8051,-76,0.9120108393559098,5.0
1755688899.5169547,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688899.5422351,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688899.555634,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688899.6568675,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688899.710439,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688899.7988768,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688899.8330588,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688899.8530617,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688899.9420915,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,5.0
1755688900.0123546,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,5.0
1755688900.016361,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688900.105921,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688900.1402597,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688900.1628366,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688900.2376325,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688900.2746227,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688900.3244529,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,5.0
1755688900.4092813,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688900.457353,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688900.4834418,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688900.488192,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,5.0
1755688900.5625095,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688900.6301255,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688900.7069175,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688900.7658665,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,5.0
1755688900.7706823,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688900.7892032,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,5.0
1755688900.7949836,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688900.826603,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688900.8735728,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688900.891612,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688900.9408817,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688901.0057154,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688901.083186,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688901.1844838,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,5.0
1755688901.266431,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688901.3929615,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688901.410223,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688901.4897828,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688901.5163295,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688901.5644138,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688901.5803063,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688901.7321222,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688901.8302505,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688901.834833,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688901.9114985,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688902.0113366,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688902.1147316,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688902.1490471,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688902.1755767,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688902.2165632,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688902.2539494,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688902.3281627,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688902.3534586,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688902.419072,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688902.4644685,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688902.4880366,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688902.524368,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688902.6424193,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688902.6585119,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688902.7361915,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688902.7852616,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688902.808945,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688902.82186,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688902.8307564,C3:00:00:39:47:95,3112,2113,-77,1.0,5.0
1755688902.8401453,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688902.9627721,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,5.0
1755688902.9756813,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688903.0435266,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,5.0
1755688903.0932298,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688903.1280582,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688903.2619677,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688903.2812345,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688903.3514252,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688903.4083657,C3:00:00:39:47:98,1701,1071,-66,0.36307805477010135,5.0
1755688903.4511278,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688903.4554071,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,5.0
1755688903.573666,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
1755688903.5906506,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,5.0
1755688903.7245405,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688903.7280834,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,5.0
1755688903.7457254,C3:00:00:39:47:98,1701,1071,-67,0.3981071705534972,5.0
1755688903.805697,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,5.0
1755688903.8377504,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688903.8986073,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,5.0
1755688903.9139297,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688903.9693577,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688904.0525107,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,5.0
1755688904.057292,C3:00:00:39:47:98,1701,1071,-65,0.3311311214825911,5.0
1755688904.0768363,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,5.0
1755688904.2069435,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,5.0
1755688904.221049,C3:00:00:39:47:92,1508,8051,-75,0.831763771102671,5.0
1755688904.3290043,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688904.5134323,C3:00:00:39:47:92,1508,8051,-73,0.6918309709189365,5.0
1755688904.5192587,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,5.0
1755688904.53689,C3:00:00:39:47:92,1508,8051,-78,1.096478196143185,5.0
1755688904.5913072,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,5.0
1755688904.6392558,C3:00:00:39:47:92,1508,8051,-77,1.0,5.0
1755688904.6517906,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,5.0
1755688904.846808,C3:00:00:39:47:92,1508,8051,-74,0.7585775750291838,5.0
